ra,dec,b1mag
167.614097,47.798011,7.25
338.635306,58.162944,7.25
21.423182,44.786541,7.25
118.560174,54.715029,7.25
15.709861,62.60909,7.25
238.285358,46.040052,7.25
308.669951,49.177395,7.25
154.130102,45.043508,7.25
280.419133,61.546413,7.25
225.359593,49.19478,7.25
295.698231,47.208931,7.25
215.28873,65.363472,7.25
354.118624,67.848879,7.25
304.543903,70.786488,7.25
191.997506,70.946444,7.25
352.633761,64.392276,7.25
39.070409,67.512929,7.25
150.569222,-65.918033,7.26
199.930923,-67.364325,7.26
327.782115,-72.139441,7.26
189.109126,-67.171003,7.26
313.356631,-64.19729,7.26
340.199968,-67.688564,7.26
297.51054,-69.339169,7.26
21.912368,-71.704106,7.26
260.466442,-77.19324,7.26
211.697185,-62.374278,7.26
141.517345,-59.744081,7.26
254.672999,-61.741646,7.26
173.528843,-59.681512,7.26
113.616947,-54.065241,7.26
42.782476,-57.192538,7.26
198.207941,-61.54512,7.26
222.840383,-59.503533,7.26
122.380089,-52.57447,7.26
143.012784,-61.234907,7.26
228.246715,-51.97283,7.26
316.571357,-48.526312,7.26
343.110187,-45.991458,7.26
75.733611,-49.703436,7.26
77.30363,-48.979465,7.26
149.801522,-47.092323,7.26
297.365448,-45.747892,7.26
72.294312,-42.3848,7.26
260.210902,-45.420832,7.26
117.608337,-36.241893,7.26
202.337974,-35.570997,7.26
115.627568,-39.201259,7.26
224.601102,-37.362476,7.26
122.840477,-36.800972,7.26
179.377537,-38.496268,7.26
212.090386,-33.052943,7.26
341.867648,-34.825971,7.26
345.874123,-38.433441,7.26
273.528999,-38.411985,7.26
40.850644,-34.091378,7.26
133.826769,-38.327764,7.26
322.456973,-37.692595,7.26
120.710592,-34.545696,7.26
18.360486,-39.540087,7.26
60.514361,-34.482152,7.26
312.32056,-30.192152,7.26
275.836301,-27.191487,7.26
161.572138,-26.726066,7.26
72.632734,-27.10083,7.26
68.291003,-25.559906,7.26
265.180641,-32.155664,7.26
133.541128,-32.155613,7.26
214.388804,-26.958484,7.26
278.825397,-29.876577,7.26
255.875237,-24.241364,7.26
169.21676,-27.239529,7.26
84.415113,-28.626297,7.26
172.097259,-23.826698,7.26
69.496516,-20.688008,7.26
264.79708,-17.627899,7.26
60.481027,-21.020714,7.26
187.971424,-20.981648,7.26
276.249462,-18.538696,7.26
59.855475,-20.332891,7.26
266.069958,-17.436832,7.26
50.495077,-15.458721,7.26
283.813674,-14.691064,7.26
118.92172,-13.732413,7.26
236.365231,-6.145306,7.26
356.135425,-3.175414,7.26
128.075806,-5.108137,7.26
190.169564,-8.448455,7.26
161.603438,-13.459857,7.26
42.584192,-6.806708,7.26
172.407175,-10.062662,7.26
98.575762,-4.900112,7.26
142.025977,-10.024602,7.26
272.920835,-2.726262,7.26
210.990608,-9.745089,7.26
273.893033,-5.475181,7.26
106.469876,-1.020466,7.26
68.101976,0.980127,7.26
73.171218,12.38471,7.26
91.747368,0.07696,7.26
127.28808,12.551985,7.26
90.322228,9.072433,7.26
34.118197,2.238131,7.26
121.124352,9.267926,7.26
343.150733,10.220331,7.26
123.211149,4.928515,7.26
123.200539,11.184678,7.26
239.050398,10.297387,7.26
352.556165,5.012806,7.26
108.875697,9.497547,7.26
218.054069,4.142317,7.26
225.145815,8.600166,7.26
243.999394,11.425266,7.26
236.125934,3.370041,7.26
287.101934,13.097976,7.26
152.775469,5.252241,7.26
98.974174,17.692519,7.26
178.128876,20.409986,7.26
82.241748,20.441822,7.26
273.362149,26.244021,7.26
205.642307,23.318696,7.26
13.501637,25.488271,7.26
223.220873,26.465028,7.26
221.576138,14.510293,7.26
173.207469,18.002349,7.26
145.588402,25.590161,7.26
327.551716,25.596117,7.26
39.005407,13.755072,7.26
209.725802,24.692204,7.26
89.773497,27.561845,7.26
228.190068,19.095193,7.26
332.811227,27.736637,7.26
346.397196,20.240934,7.26
113.797287,23.045882,7.26
142.38725,17.651863,7.26
312.156514,30.792805,7.26
140.294178,25.163221,7.26
268.382753,35.672429,7.26
109.98249,33.614379,7.26
62.862216,40.913283,7.26
302.387447,33.681624,7.26
249.858632,29.218226,7.26
227.72292,29.229153,7.26
4.944654,36.962443,7.26
35.971223,33.857826,7.26
104.242101,38.98388,7.26
275.331664,32.939631,7.26
12.493878,34.974176,7.26
12.875589,41.23186,7.26
359.721489,39.111059,7.26
47.717805,32.226492,7.26
263.672545,43.397246,7.26
145.729357,32.264759,7.26
235.80983,31.384581,7.26
72.316676,29.571363,7.26
16.944832,41.513263,7.26
330.189394,31.449993,7.26
16.838349,43.523545,7.26
84.858036,42.680805,7.26
131.295814,43.649154,7.26
332.840213,39.71156,7.26
28.945459,51.688146,7.26
326.693262,37.657989,7.26
35.261126,42.94396,7.26
3.411075,42.949391,7.26
344.044839,56.450446,7.26
272.755574,51.739928,7.26
346.858395,58.989741,7.26
84.046468,44.326431,7.26
297.730341,49.700273,7.26
95.078946,54.249784,7.26
120.677004,48.592544,7.26
314.452535,55.487667,7.26
228.25146,49.775235,7.26
299.486785,60.855499,7.26
333.349451,53.154101,7.26
289.327105,49.850231,7.26
206.025632,55.634985,7.26
85.958754,47.71366,7.26
10.103357,59.513807,7.26
196.441696,47.778246,7.26
166.470817,52.326727,7.26
289.386234,47.95245,7.26
108.881989,51.449054,7.26
34.547254,48.148264,7.26
202.016761,70.126118,7.26
74.448094,67.776095,7.26
281.680136,63.265772,7.26
321.319993,70.47754,7.26
288.094205,73.892353,7.26
16.470751,65.971052,7.26
216.387421,65.987829,7.26
312.959227,74.639083,7.26
195.009546,80.874418,7.26
35.720405,68.761914,7.26
115.561761,75.56421,7.26
26.186046,75.872199,7.26
94.327933,64.831845,7.26
350.011068,64.848504,7.26
275.665482,83.368606,7.26
348.917844,76.787273,7.26
262.824492,69.599983,7.26
175.085285,-69.671744,7.27
290.846326,-65.578798,7.27
272.144629,-75.105363,7.27
246.704433,-71.768248,7.27
138.286218,-53.504805,7.27
124.520941,-60.313899,7.27
144.604912,-57.529187,7.27
208.65961,-55.738322,7.27
218.120886,-51.970711,7.27
264.31968,-49.244992,7.27
350.558885,-43.186873,7.27
108.22064,-43.885191,7.27
317.844929,-52.339221,7.27
169.114931,-45.879939,7.27
48.22658,-47.155231,7.27
142.087106,-49.654828,7.27
289.496561,-47.074575,7.27
140.004389,-46.950409,7.27
140.326048,-42.824507,7.27
67.623073,-43.410612,7.27
120.597167,-51.440682,7.27
119.782171,-38.050953,7.27
128.553675,-42.102527,7.27
270.076889,-39.249571,7.27
263.275069,-33.057788,7.27
104.399062,-35.466487,7.27
117.377291,-39.001186,7.27
165.971611,-33.444521,7.27
90.263004,-37.071595,7.27
302.353948,-33.874281,7.27
24.385875,-38.134828,7.27
264.406512,-40.813541,7.27
276.50006,-28.48678,7.27
273.83627,-31.716076,7.27
291.343089,-24.412104,7.27
194.738174,-29.998508,7.27
146.917849,-28.379793,7.27
280.886749,-27.82738,7.27
145.070426,-30.921739,7.27
259.226306,-30.351422,7.27
46.988138,-30.313778,7.27
233.281553,-25.800904,7.27
272.542252,-28.647236,7.27
273.702094,-27.665806,7.27
111.051386,-22.362516,7.27
100.809784,-21.86238,7.27
86.864152,-15.252216,7.27
305.255126,-18.323938,7.27
44.290144,-21.24757,7.27
86.744574,-16.646249,7.27
313.948644,-17.114178,7.27
105.116999,-22.645039,7.27
32.269825,-22.990046,7.27
132.313945,-15.564738,7.27
113.38987,-6.226986,7.27
72.913531,-10.290335,7.27
92.920035,-10.25076,7.27
84.395018,-1.422134,7.27
120.120702,-4.879851,7.27
69.718837,-8.224846,7.27
40.780641,-6.642478,7.27
304.541693,-4.728666,7.27
149.627443,-13.941621,7.27
211.958619,-0.055998,7.27
240.527637,-0.821106,7.27
323.846526,0.975533,7.27
32.081163,8.850094,7.27
298.646961,9.767395,7.27
320.848925,2.766252,7.27
184.615054,8.064974,7.27
319.654906,8.959658,7.27
269.757265,2.038872,7.27
49.937106,1.198983,7.27
353.346216,4.639318,7.27
2.366813,1.244037,7.27
65.616911,-0.551866,7.27
128.154688,5.717606,7.27
294.99691,7.567164,7.27
142.775796,3.079798,7.27
222.645833,12.784114,7.27
25.029258,-0.242304,7.27
247.618582,4.178224,7.27
59.923232,1.794814,7.27
72.705703,-0.094969,7.27
173.332246,3.362494,7.27
313.888019,20.401126,7.27
297.745493,16.857739,7.27
263.758864,13.137761,7.27
295.283826,13.170523,7.27
80.877691,18.600693,7.27
125.170822,25.336262,7.27
108.204266,27.225064,7.27
115.972882,15.257674,7.27
216.375499,20.590159,7.27
173.920118,17.874864,7.27
248.858891,17.100767,7.27
44.690104,13.604442,7.27
93.576437,14.493595,7.27
33.509812,26.62695,7.27
114.824207,20.148539,7.27
286.232764,19.268882,7.27
288.323995,14.942713,7.27
227.990014,36.754716,7.27
220.664834,36.756764,7.27
318.313921,33.693112,7.27
340.897049,32.822056,7.27
293.884046,29.237786,7.27
277.740912,41.106461,7.27
171.936527,37.938192,7.27
46.329351,41.120851,7.27
310.848522,33.868707,7.27
5.225508,32.978006,7.27
27.788718,38.023946,7.27
49.829718,39.055476,7.27
295.824844,31.240273,7.27
13.282367,30.349217,7.27
37.322335,38.225228,7.27
323.222964,40.407414,7.27
133.684763,43.585085,7.27
65.641394,32.467923,7.27
340.725764,37.447308,7.27
21.835461,29.770964,7.27
20.825398,45.332892,7.27
27.760733,47.419539,7.27
324.055538,50.679076,7.27
342.937689,53.028488,7.27
37.117971,53.068443,7.27
51.982415,47.735932,7.27
347.523884,49.990599,7.27
112.639467,48.87941,7.27
160.031485,46.840766,7.27
8.897015,53.488911,7.27
113.65099,48.191399,7.27
181.684874,57.600559,7.27
338.917706,70.242892,7.27
51.645057,63.195146,7.27
59.683438,68.023867,7.27
207.278901,79.921391,7.27
7.568259,64.748978,7.27
138.822734,67.138751,7.27
305.557168,69.512515,7.27
198.797846,84.752146,7.27
310.341004,72.974389,7.27
93.420726,-66.680042,7.28
214.430364,-76.088296,7.28
227.126222,-66.475845,7.28
19.462158,-67.110483,7.28
115.015728,-82.581549,7.28
264.599061,-74.911531,7.28
246.942837,-81.961382,7.28
115.71659,-71.541919,7.28
245.071594,-74.305922,7.28
30.743582,-53.036048,7.28
129.190388,-52.516401,7.28
169.00067,-47.305783,7.28
164.168562,-50.607775,7.28
205.681969,-43.185693,7.28
122.46394,-49.187587,7.28
217.825648,-47.072149,7.28
359.942077,-50.999254,7.28
104.749915,-47.023346,7.28
249.930463,-50.212782,7.28
295.928585,-44.133689,7.28
30.563995,-49.409214,7.28
244.761053,-49.406357,7.28
205.966168,-45.437329,7.28
114.211606,-45.431331,7.28
24.567317,-47.934828,7.28
234.11125,-44.010401,7.28
273.122082,-39.342306,7.28
308.727461,-41.986959,7.28
92.414667,-41.980412,7.28
174.587084,-33.605663,7.28
135.993761,-36.73896,7.28
138.69331,-35.961957,7.28
213.442409,-36.621087,7.28
177.498861,-40.276329,7.28
275.253306,-27.172628,7.28
260.79042,-25.097528,7.28
273.672336,-27.555777,7.28
271.704073,-27.979877,7.28
93.246519,-28.463624,7.28
284.035992,-29.476651,7.28
29.28433,-31.084421,7.28
309.538795,-30.977977,7.28
313.504592,-24.280571,7.28
348.830466,-24.851811,7.28
271.72294,-29.859222,7.28
100.775199,-29.23733,7.28
292.818988,-25.737059,7.28
29.753003,-22.919784,7.28
224.08261,-16.800742,7.28
252.395753,-21.852332,7.28
52.356926,-19.554369,7.28
265.293659,-17.815681,7.28
181.568535,-22.796269,7.28
334.893374,-16.704357,7.28
112.171208,-21.804669,7.28
324.484708,-17.209681,7.28
139.107421,-19.458929,7.28
48.872452,-18.174881,7.28
105.488046,-17.644328,7.28
279.610544,-23.102973,7.28
292.852512,-21.040095,7.28
119.475375,-20.428689,7.28
88.378659,-16.265007,7.28
211.807694,-16.190469,7.28
235.988108,-16.869212,7.28
30.896614,-9.460813,7.28
229.421715,-5.202416,7.28
113.246159,-6.866162,7.28
345.353567,-14.271923,7.28
156.026522,-4.927369,7.28
94.783154,-1.366958,7.28
100.656571,-3.835742,7.28
98.063154,-7.408005,7.28
81.517453,-10.757746,7.28
348.969226,-13.183931,7.28
103.050606,-5.645397,7.28
81.412759,-13.132306,7.28
241.172551,-1.160148,7.28
61.009307,-4.600519,7.28
304.486143,-8.066111,7.28
125.314905,-8.057862,7.28
198.974884,-12.350139,7.28
248.004285,-9.69605,7.28
55.039011,-1.896759,7.28
229.418448,-0.984877,7.28
166.539186,7.139752,7.28
267.00056,9.782071,7.28
224.268496,5.430782,7.28
292.276946,7.308337,7.28
256.785991,9.008937,7.28
34.869543,2.820352,7.28
98.177913,3.814518,7.28
184.980552,5.671641,7.28
175.530561,4.747341,7.28
198.884091,3.048993,7.28
97.941907,6.785464,7.28
299.227029,8.447508,7.28
286.64004,6.890452,7.28
321.794024,6.911304,7.28
103.725652,9.49793,7.28
320.944718,1.681092,7.28
264.01752,11.312598,7.28
311.911218,6.976019,7.28
244.504983,6.078566,7.28
121.253782,10.500003,7.28
146.758881,7.090988,7.28
200.343579,14.148903,7.28
44.017371,6.174967,7.28
336.213816,8.73662,7.28
264.209178,10.574532,7.28
101.310746,13.335932,7.28
13.1174,21.409939,7.28
123.748082,16.078641,7.28
300.9672,23.340685,7.28
100.0087,19.657768,7.28
109.315033,26.363701,7.28
350.558451,23.5517,7.28
87.278869,25.650583,7.28
187.445108,14.650188,7.28
315.044798,19.961383,7.28
216.875856,14.754262,7.28
349.563669,27.60032,7.28
125.488263,14.768135,7.28
349.922556,23.825258,7.28
92.126527,13.971063,7.28
87.303303,21.136036,7.28
323.968696,23.964817,7.28
12.853743,32.657075,7.28
252.517002,26.209149,7.28
296.299822,29.905542,7.28
353.746033,31.835479,7.28
72.721465,37.760498,7.28
309.345826,42.991183,7.28
39.257963,42.062634,7.28
284.271317,32.000808,7.28
107.328963,30.147685,7.28
283.718169,31.147181,7.28
36.458092,37.013675,7.28
294.194584,29.343908,7.28
212.437505,31.25655,7.28
102.090518,41.302322,7.28
308.567141,43.361022,7.28
120.385591,41.387118,7.28
282.861812,39.320587,7.28
318.121218,33.239347,7.28
295.023331,29.625959,7.28
198.901602,28.741981,7.28
249.375709,43.564734,7.28
257.394237,33.355855,7.28
293.499079,29.77157,7.28
63.432943,39.680292,7.28
188.947208,39.683691,7.28
15.055315,47.318486,7.28
303.689883,47.440604,7.28
75.368173,44.398049,7.28
325.292389,47.545181,7.28
183.190101,51.939964,7.28
358.88618,59.415522,7.28
130.758471,60.930085,7.28
188.514206,46.747684,7.28
188.971229,45.780975,7.28
93.593014,51.166472,7.28
157.883243,46.874204,7.28
234.661776,55.899093,7.28
47.585786,45.940413,7.28
106.01096,51.285911,7.28
57.16476,51.375974,7.28
255.379554,58.556314,7.28
123.835147,60.017109,7.28
183.815159,47.115501,7.28
263.538276,60.089374,7.28
193.8971,56.196574,7.28
161.002575,46.206648,7.28
234.727406,57.461776,7.28
184.208534,56.281466,7.28
62.975393,63.04088,7.28
78.096592,67.679371,7.28
48.379079,78.190898,7.28
323.544339,63.751154,7.28
36.978679,73.712641,7.28
337.376795,70.435757,7.28
327.905721,65.752368,7.28
100.622121,66.197779,7.28
188.568305,80.250559,7.28
10.708598,64.29128,7.28
356.640414,64.301259,7.28
346.896493,80.569425,7.28
299.243877,75.713795,7.28
281.147317,64.810068,7.28
128.269268,67.29288,7.28
274.94774,-66.655061,7.29
37.796915,-67.967873,7.29
214.465745,-63.413374,7.29
214.269896,-66.316054,7.29
245.695798,-62.569251,7.29
164.905558,-62.484179,7.29
242.212432,-61.80058,7.29
146.504189,-59.046313,7.29
115.041695,-45.349283,7.29
46.034353,-47.85675,7.29
313.940934,-44.575766,7.29
115.670714,-42.56744,7.29
69.01876,-45.136354,7.29
33.93103,-52.206668,7.29
108.543251,-46.325904,7.29
168.634633,-42.85304,7.29
24.783948,-48.775513,7.29
206.919007,-50.125117,7.29
217.34736,-50.108609,7.29
129.328357,-40.69136,7.29
87.090732,-34.936481,7.29
203.636041,-38.907211,7.29
285.250274,-33.231663,7.29
239.306957,-27.642562,7.29
290.434113,-26.16638,7.29
184.21537,-26.598463,7.29
271.557336,-27.492689,7.29
47.218523,-24.887647,7.29
330.970706,-24.846343,7.29
235.387814,-29.299521,7.29
316.844717,-27.291597,7.29
137.44083,-25.803107,7.29
131.651383,-29.728112,7.29
273.504213,-28.655547,7.29
278.526828,-30.769052,7.29
313.067079,-19.643597,7.29
125.37644,-20.794461,7.29
127.207697,-16.063206,7.29
353.92444,-15.299066,7.29
105.172638,-20.675494,7.29
277.95987,-15.182681,7.29
137.105154,-15.144786,7.29
221.470861,-17.698428,7.29
191.59556,-18.219851,7.29
111.530609,-18.12154,7.29
78.150419,-14.951111,7.29
22.011092,-20.433694,7.29
354.923185,-22.533394,7.29
168.420893,-22.99874,7.29
151.536402,-20.948708,7.29
154.067969,-16.14209,7.29
169.591716,-5.067303,7.29
55.393096,-14.299292,7.29
296.290255,-3.035499,7.29
135.489113,-8.374183,7.29
318.954135,-9.120884,7.29
175.212072,-9.917407,7.29
6.778861,-9.873034,7.29
55.901472,-2.077841,7.29
259.838745,-2.749161,7.29
318.405569,-6.465856,7.29
103.578257,-6.389249,7.29
337.668578,4.331738,7.29
102.901209,2.650991,7.29
34.306152,1.860431,7.29
210.084148,2.674571,7.29
136.165394,3.541091,7.29
47.649758,0.212502,7.29
200.173219,2.941974,7.29
124.419963,9.164712,7.29
51.269152,10.976461,7.29
98.038781,4.823529,7.29
287.391857,11.115056,7.29
128.047432,12.80278,7.29
95.446009,2.342442,7.29
25.649274,10.244553,7.29
63.181052,5.030873,7.29
92.486456,9.46776,7.29
7.383577,10.38722,7.29
248.016254,3.362079,7.29
249.215157,7.107194,7.29
102.812051,15.076506,7.29
246.60437,15.094339,7.29
241.954367,12.373522,7.29
263.794762,24.349372,7.29
298.508182,15.292093,7.29
303.076846,16.217099,7.29
200.608178,20.696814,7.29
95.398642,19.892054,7.29
334.974872,25.723978,7.29
149.390479,16.459077,7.29
122.353604,24.826129,7.29
87.120217,17.433494,7.29
117.631614,14.841587,7.29
74.902648,25.935851,7.29
165.01063,22.02605,7.29
302.961093,26.895937,7.29
292.592839,16.711135,7.29
40.91241,17.548495,7.29
225.955358,26.038739,7.29
304.235466,16.766082,7.29
207.585848,21.25562,7.29
301.484006,35.672082,7.29
339.482364,29.923766,7.29
320.727956,38.708511,7.29
80.228077,40.884854,7.29
300.029406,32.789675,7.29
295.101435,30.103039,7.29
303.567071,31.997778,7.29
101.496256,38.970204,7.29
347.743128,31.150835,7.29
151.454406,35.002362,7.29
60.789859,37.121166,7.29
299.032362,33.074587,7.29
299.465236,38.121127,7.29
273.372084,43.331732,7.29
33.830779,39.169325,7.29
106.246795,30.362339,7.29
250.269095,36.201194,7.29
302.771132,32.286858,7.29
279.665731,30.452017,7.29
53.282325,35.398918,7.29
179.063608,28.858508,7.29
299.476938,28.874218,7.29
322.52515,35.472413,7.29
75.138721,36.627404,7.29
133.739339,52.794636,7.29
271.203368,42.957767,7.29
35.249544,55.407971,7.29
345.453242,50.850077,7.29
100.6677,47.735542,7.29
201.439715,56.970494,7.29
274.225422,49.094556,7.29
60.337817,56.039798,7.29
29.913744,60.007722,7.29
166.670759,56.091605,7.29
294.384069,54.957842,7.29
220.837864,53.79387,7.29
334.656939,52.656039,7.29
22.464016,60.251265,7.29
316.149386,60.256584,7.29
50.098615,51.618359,7.29
151.305622,50.551249,7.29
336.469426,53.944624,7.29
43.027617,65.635221,7.29
323.803573,78.624502,7.29
296.573785,79.460234,7.29
219.732646,79.78741,7.29
143.598649,71.088027,7.29
264.124085,68.488894,7.29
73.233247,75.71011,7.29
290.193296,72.101766,7.29
109.008041,64.781004,7.29
0.67418,82.973202,7.29
178.918796,67.26492,7.29
19.794988,76.796609,7.29
129.310334,77.046789,7.29
158.796943,84.399322,7.29
173.529428,65.242531,7.29
275.092282,-80.239296,7.3
175.782154,-72.44554,7.3
138.534232,-68.917448,7.3
258.14283,-63.685394,7.3
303.645597,-64.429769,7.3
31.147865,-65.1368,7.3
269.273351,-65.113536,7.3
145.757105,-79.591618,7.3
130.385359,-73.614599,7.3
14.467019,-66.560839,7.3
166.548372,-68.781948,7.3
242.306116,-71.069605,7.3
134.168666,-63.545321,7.3
202.097607,-67.869462,7.3
227.402261,-68.721425,7.3
5.378986,-65.751654,7.3
350.156017,-75.632796,7.3
160.498685,-63.507269,7.3
334.508696,-62.811381,7.3
229.646781,-78.472214,7.3
257.568108,-75.376552,7.3
320.552564,-83.209706,7.3
241.991316,-71.944633,7.3
129.086259,-70.676663,7.3
335.300806,-74.967577,7.3
204.834736,-67.670819,7.3
135.824944,-70.606666,7.3
33.965568,-69.432049,7.3
106.697618,-67.016229,7.3
137.53228,-65.489503,7.3
219.013072,-64.015504,7.3
134.337937,-66.204136,7.3
29.899199,-65.448182,7.3
33.176993,-66.154382,7.3
4.101613,-70.392369,7.3
242.112478,-77.238824,7.3
269.538895,-81.453409,7.3
143.922857,-68.21025,7.3
131.408861,-77.075313,7.3
75.289406,-74.340919,7.3
307.572671,-69.069236,7.3
169.402422,-68.117953,7.3
316.683536,-80.698099,7.3
139.871596,-67.431255,7.3
49.740466,-73.98624,7.3
169.310753,-59.769705,7.3
183.509174,-55.482705,7.3
129.69989,-53.522821,7.3
13.25661,-61.076355,7.3
141.683486,-53.515143,7.3
167.67519,-60.384487,7.3
175.018663,-59.002048,7.3
158.769013,-55.409843,7.3
248.587512,-62.274211,7.3
174.794438,-57.739499,7.3
218.704235,-60.964294,7.3
175.578642,-60.961817,7.3
177.045466,-58.221308,7.3
258.060975,-53.376113,7.3
8.373812,-55.328349,7.3
192.418655,-53.361787,7.3
266.808693,-60.257519,7.3
95.578465,-53.334825,7.3
6.177272,-53.983993,7.3
105.873524,-55.948245,7.3
161.461076,-59.4887,7.3
208.207305,-54.57927,7.3
236.712268,-58.125237,7.3
125.375325,-58.115043,7.3
214.787688,-55.88226,7.3
71.840533,-61.476124,7.3
190.663412,-54.53847,7.3
219.770394,-56.497776,7.3
356.713384,-55.809458,7.3
233.594672,-57.073111,7.3
53.180004,-61.394057,7.3
123.936151,-60.057245,7.3
239.682778,-60.707335,7.3
63.415752,-58.021922,7.3
117.41162,-55.078984,7.3
288.698082,-58.007306,7.3
239.525911,-56.393771,7.3
197.00425,-56.384787,7.3
147.054329,-54.396583,7.3
274.70959,-53.737724,7.3
138.466364,-61.279771,7.3
108.871189,-58.542624,7.3
136.136838,-56.341049,7.3
112.855501,-57.939993,7.3
170.00221,-59.188055,7.3
166.058051,-58.464202,7.3
276.45371,-53.641547,7.3
187.228592,-61.870908,7.3
136.679504,-52.528844,7.3
176.061027,-58.44135,7.3
345.254117,-58.437535,7.3
155.53106,-61.850186,7.3
233.179339,-57.407811,7.3
160.675158,-56.877463,7.3
169.924242,-52.491908,7.3
178.177004,-52.496704,7.3
321.654965,-46.067263,7.3
134.281459,-43.256199,7.3
265.209188,-49.958252,7.3
102.779535,-47.326046,7.3
123.01238,-45.993616,7.3
220.459847,-47.275088,7.3
115.2546,-47.831138,7.3
292.089861,-43.884858,7.3
139.363457,-50.576508,7.3
282.209918,-45.262524,7.3
264.474766,-42.567564,7.3
131.637927,-42.566274,7.3
89.757341,-51.223166,7.3
176.160131,-49.143702,7.3
223.828968,-46.631305,7.3
240.091291,-43.822753,7.3
309.598774,-44.524764,7.3
181.264318,-51.19145,7.3
124.323426,-42.521525,7.3
269.927703,-47.762359,7.3
231.856013,-49.784039,7.3
143.411214,-49.757941,7.3
237.049428,-49.742807,7.3
147.582002,-50.435388,7.3
261.686101,-45.823914,7.3
227.004531,-43.712497,7.3
146.42776,-52.285123,7.3
181.334293,-49.007051,7.3
134.843516,-48.291315,7.3
279.814588,-46.48607,7.3
206.793992,-52.269264,7.3
134.19569,-43.656595,7.3
271.751046,-48.247277,7.3
272.43811,-42.403154,7.3
113.613214,-42.399023,7.3
237.0802,-44.351785,7.3
270.969646,-48.931483,7.3
237.307008,-52.21583,7.3
110.162563,-52.198704,7.3
186.504871,-49.588232,7.3
250.792082,-48.87701,7.3
132.884209,-49.557688,7.3
134.628078,-50.249837,7.3
245.394019,-44.944742,7.3
119.366739,-46.326613,7.3
99.409199,-49.527861,7.3
98.152582,-44.220885,7.3
355.488451,-42.268813,7.3
138.521718,-49.480938,7.3
264.173268,-44.879233,7.3
102.381599,-45.566866,7.3
233.068854,-50.871168,7.3
177.832387,-52.1069,7.3
316.133157,-46.255585,7.3
113.536206,-50.840481,7.3
201.150401,-51.504463,7.3
144.941175,-50.138062,7.3
185.225493,-47.454627,7.3
277.167673,-46.197258,7.3
228.629146,-43.387021,7.3
224.632073,-47.435718,7.3
203.707487,-50.792275,7.3
337.678799,-44.093679,7.3
155.120006,-51.449874,7.3
296.854578,-43.345133,7.3
155.582416,-47.972177,7.3
284.289853,-47.39074,7.3
259.67506,-46.799162,7.3
130.947954,-46.798992,7.3
214.877859,-46.100093,7.3
271.777531,-47.367411,7.3
305.259217,-50.017179,7.3
135.648251,-42.707409,7.3
114.924477,-43.279582,7.3
111.49761,-42.107806,7.3
288.283765,-38.681067,7.3
180.072738,-36.285367,7.3
116.799067,-37.971877,7.3
262.699842,-37.436989,7.3
280.721444,-39.285666,7.3
142.325372,-33.672537,7.3
313.654688,-39.930651,7.3
271.924684,-39.925464,7.3
208.541934,-36.864017,7.3
344.471983,-37.93503,7.3
120.087471,-34.26896,7.3
131.168026,-41.277229,7.3
195.941164,-34.250305,7.3
268.592018,-34.878442,7.3
210.593514,-36.179412,7.3
95.724043,-33.614607,7.3
254.58229,-33.609109,7.3
63.12877,-36.152553,7.3
99.052367,-36.138456,7.3
273.246439,-39.161848,7.3
349.857481,-39.158457,7.3
45.032984,-41.873974,7.3
241.036248,-35.449165,7.3
336.156685,-39.127072,7.3
52.852254,-33.545583,7.3
104.566556,-35.419108,7.3
253.608164,-41.832174,7.3
118.825202,-41.830474,7.3
328.837748,-33.006484,7.3
315.735639,-39.095776,7.3
133.206763,-32.567141,7.3
223.445539,-39.747422,7.3
129.789692,-40.419247,7.3
279.628652,-33.479362,7.3
201.533816,-32.547299,7.3
317.172026,-37.242698,7.3
267.775625,-35.347193,7.3
289.879189,-36.658535,7.3
107.377667,-35.990871,7.3
247.875117,-39.012252,7.3
332.65469,-37.749776,7.3
128.809292,-39.68163,7.3
302.301162,-38.303445,7.3
266.989788,-34.018867,7.3
145.353453,-33.396325,7.3
274.462733,-33.396154,7.3
319.571357,-33.998246,7.3
20.919623,-40.956052,7.3
124.052412,-35.882154,7.3
177.01616,-35.225316,7.3
94.648883,-38.894811,7.3
268.516424,-35.205154,7.3
261.285987,-34.561979,7.3
260.67478,-38.202266,7.3
87.513041,-34.553638,7.3
86.861781,-36.487324,7.3
111.821347,-33.890236,7.3
66.919412,-32.408663,7.3
253.90755,-39.50496,7.3
245.051419,-39.500591,7.3
279.074371,-38.142516,7.3
290.197152,-38.746345,7.3
272.360644,-33.234314,7.3
121.786483,-36.381413,7.3
241.185383,-39.434658,7.3
121.565299,-40.099635,7.3
253.203676,-37.012422,7.3
343.377524,-39.419905,7.3
269.108826,-30.197378,7.3
100.438916,-27.633932,7.3
231.163737,-25.666954,7.3
219.920637,-26.723703,7.3
329.877803,-29.056576,7.3
334.407188,-31.766051,7.3
130.552432,-32.231344,7.3
222.490002,-29.034629,7.3
118.544964,-26.15221,7.3
312.662714,-31.725624,7.3
317.243426,-28.477666,7.3
193.568659,-27.959135,7.3
158.213591,-26.609448,7.3
126.502389,-32.169998,7.3
275.621003,-27.080349,7.3
274.120412,-28.414589,7.3
102.277857,-26.063486,7.3
271.293962,-24.398567,7.3
192.936402,-31.083686,7.3
93.031142,-26.049913,7.3
107.42909,-27.883127,7.3
